Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley_Missing,Alley_Pave,BedroomAbvGr,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Missing,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Missing,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir_Y,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond,ExterQual,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Fence_GdWo,Fence_Missing,Fence_MnPrv,Fence_MnWw,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Missing,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond,GarageFinish_Missing,GarageFinish_RFn,GarageFinish_Unf,GarageQual,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,GrLivArea,HalfBath,HeatingQC,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,KitchenQual,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_None,MasVnrType_Stone,MiscFeature_Missing,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_P,PavedDrive_Y,PoolArea,PoolQC_Fa,PoolQC_Gd,PoolQC_Missing,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_NoSeWa,WoodDeckSF,n_temp_houseAge,n_temp_lastRemodelled
811,1309,0,0,1,0,3,0,0,0,0,0.0,0.0,663,377,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,484,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1309,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,10140,0,0,0,1,78.0,0,0,1,0,20,0,0,1,0,99.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,648,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,181000,0,0,0,0,0,0,0,1,0,1,5,1040,0,265,32,7
812,848,0,0,1,0,1,0,0,0,1,0.0,0.0,662,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,186,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,420,2,0.0,0,0,0,0.0,1,0,0,0,0,0,848,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,4438,0,0,0,1,0.0,0,0,1,0,120,0,0,0,1,169.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,144500,0,0,1,0,0,0,0,0,0,1,4,848,0,140,4,4
813,1044,0,0,1,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,540,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,504,2,0.0,0,0,1,0.0,0,1,0,0,0,0,1044,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,1,0,8712,0,0,0,1,66.0,0,0,1,0,20,0,0,0,0,0.0,0,0,1,0,0,0,1,0,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,55993,0,0,0,0,0,0,0,1,0,0,4,540,0,0,58,58
814,1442,0,0,1,0,4,0,0,0,0,0.0,0.0,608,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,834,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,275,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,301,1,0.0,0,1,0,0.0,1,0,0,0,0,0,1442,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,9750,0,0,0,1,75.0,0,0,1,0,20,0,0,1,0,243.0,1,0,0,0,0,0,1,0,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,157900,0,0,0,0,0,0,0,0,0,1,7,1442,0,0,49,49
815,686,564,0,0,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,686,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,96,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,280,1,0.0,0,0,1,0.0,0,0,0,0,1,0,1250,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,8248,0,0,0,1,45.0,0,0,1,0,50,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,116000,0,0,0,0,0,0,0,1,0,1,7,686,0,207,88,56
816,1661,0,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1649,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,598,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1661,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,12137,1,0,0,0,48.0,1,0,0,0,20,0,0,1,0,442.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,224900,0,0,0,0,0,0,0,1,0,1,6,1649,0,0,12,12
817,1008,0,0,1,0,2,0,0,0,0,0.0,0.0,486,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,522,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,120,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,275,1,0.0,0,1,0,0.0,1,0,0,0,0,0,1008,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,11425,0,0,0,0,0.0,0,0,0,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,137000,0,0,0,0,0,0,0,1,0,1,4,1008,0,0,52,52
818,1689,0,0,1,0,3,0,0,0,0,0.0,0.0,1218,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,350,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,857,3,0.0,0,1,0,0.0,1,0,0,0,0,0,1689,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,13265,1,0,0,0,0.0,0,0,0,0,20,0,0,1,0,148.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,271000,0,0,0,0,0,0,0,1,0,1,7,1568,0,150,6,6
819,1052,0,0,1,0,3,0,0,0,0,0.0,0.0,504,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,506,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,440,2,0.0,0,0,1,0.0,1,0,0,0,0,0,1052,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,8816,0,0,0,1,80.0,0,0,1,0,80,0,0,1,0,80.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,155000,0,0,0,0,0,0,0,1,0,1,6,1010,0,0,39,39
820,1358,0,0,1,0,2,0,0,0,1,0.0,0.0,733,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,625,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,484,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1358,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,6371,0,0,0,1,44.0,0,0,0,0,120,0,0,1,0,128.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,224000,0,0,0,0,0,1,0,0,0,1,6,1358,0,192,1,0
821,798,842,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,798,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,595,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1640,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,7226,1,0,0,0,72.0,0,0,0,0,60,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,183000,0,0,0,0,0,0,0,1,0,1,6,798,0,0,5,5
822,936,0,0,0,1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,936,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,112,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,576,2,0.0,0,0,1,0.0,0,0,0,0,1,0,936,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,1,0,6000,0,0,0,1,60.0,0,0,1,0,20,0,0,0,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,4,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,93000,0,0,0,0,0,0,0,1,0,1,4,936,0,0,56,56
823,847,886,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,847,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,433,2,0.0,0,0,0,0.0,0,0,1,0,0,0,1733,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,12394,0,0,0,0,0.0,0,0,0,0,60,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,225000,0,0,0,0,0,0,0,1,0,1,7,847,0,100,4,4
824,944,545,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,778,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,240,1,0.0,0,0,1,0.0,0,0,0,0,1,0,1489,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,9900,0,0,0,1,60.0,0,0,1,0,50,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,139500,0,0,0,0,0,0,0,1,0,1,7,778,0,335,69,59
825,1489,0,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1489,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,776,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1489,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,11216,0,0,0,1,81.0,0,0,1,0,20,1,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140,5,8,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,232600,0,0,0,0,0,1,0,0,0,1,7,1489,0,0,0,0
826,2084,0,0,1,0,2,0,0,0,0,0.0,0.0,1636,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,442,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,1220,3,0.0,0,0,0,0.0,1,0,0,0,0,0,2084,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,14803,0,0,0,1,114.0,0,0,1,0,20,0,0,1,0,816.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,5,10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,385000,0,0,0,0,0,1,0,0,0,1,7,2078,0,188,1,0
827,784,0,0,1,0,2,0,0,0,0,0.0,0.0,784,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,116,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,1,784,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1,0,0,6130,0,0,0,1,50.0,0,0,1,0,45,0,0,0,1,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,109500,0,0,0,0,0,0,0,1,0,1,5,784,0,0,84,58
828,1434,0,0,1,0,3,0,0,0,0,0.0,0.0,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1434,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,527,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1434,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,8529,0,0,0,1,65.0,0,0,0,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,189000,0,0,0,0,0,0,0,1,0,1,6,1454,0,290,8,8
829,1160,966,0,1,0,3,0,0,0,0,0.0,0.0,249,764,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,538,2,0.0,0,0,0,0.0,1,0,0,0,0,0,2126,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,0,0,1,28698,1,0,0,0,0.0,1,0,0,0,60,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185000,0,0,0,0,0,0,0,1,225,1,7,1013,0,486,42,42
830,520,623,0,0,1,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,600,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,480,2,0.0,0,1,0,0.0,0,0,0,0,1,0,1223,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,2544,0,0,0,1,24.0,0,0,1,80,160,1,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,166,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,147400,0,0,0,0,0,0,0,1,0,1,4,600,0,0,1,1
831,1392,0,0,1,0,3,0,0,0,0,0.0,0.0,1040,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0,352,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,458,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1392,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,11900,0,0,0,0,80.0,0,0,0,0,20,0,0,1,0,387.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,166000,0,0,0,0,0,0,0,1,192,1,6,1392,0,0,51,51
832,520,600,0,0,1,2,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,600,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,480,2,0.0,0,1,0,0.0,0,0,0,0,1,0,1200,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,3180,0,0,0,1,30.0,0,0,1,80,160,1,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,166,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,151000,0,0,0,0,0,0,0,1,0,1,4,600,0,0,1,1
833,941,888,0,1,0,3,0,0,0,0,0.0,0.0,483,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,458,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,613,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1829,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,9548,1,0,0,0,44.0,0,0,0,0,60,0,0,1,0,223.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,237000,0,0,0,0,0,0,0,1,0,1,7,941,0,192,7,7
